,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Monthly_average_purchase,Monthly_cash_advance,Limit_usage,Pay_Min_Pay,segment
20,2016.6846859999998,1.0,176.68,0.0,176.68,0.0,0.666667,0.0,0.666667,0.0,0,8.0,2000.0,223.0686,8626.691541090007,0.0,12,14.723333333333334,0.0,1.0083423429999998,0.02469184879365937,0
21,6369.531318,1.0,6359.95,5910.04,449.91,229.02824500000003,1.0,0.916667,1.0,0.333333,6,92.0,11250.0,2077.9590510000003,1659.775075,0.0,12,529.9958333333333,19.085687083333337,0.5661805616000001,1.251952196595072,1
22,132.34224,0.636364,815.9,0.0,815.9,0.0,1.0,0.0,1.0,0.0,0,17.0,1800.0,2359.629958,86.329554,0.0,12,67.99166666666666,0.0,0.07352346666666666,27.332817658249457,0
23,3800.151377,0.818182,4248.35,3454.56,793.79,7974.415626000001,1.0,0.083333,0.916667,0.333333,13,13.0,9000.0,9479.043842000001,1425.426525,0.0,12,354.0291666666667,664.5346355,0.4222390418888889,6.649970149811826,3
24,5368.5712189999995,1.0,0.0,0.0,0.0,798.9498629999999,0.0,0.0,0.0,0.363636,4,0.0,6000.0,1422.726707,1657.002877,0.0,11,0.0,66.57915525,0.8947618698333333,0.8586145061955738,0
25,169.781679,1.0,399.6,0.0,399.6,0.0,1.0,0.0,1.0,0.0,0,12.0,3000.0,215.306142,163.005536,0.0,12,33.300000000000004,0.0,0.056593893,1.3208517163490692,0
26,1615.96724,1.0,102.0,102.0,0.0,244.840485,0.166667,0.166667,0.0,0.25,5,2.0,1700.0,890.1788449999999,971.183209,0.0,12,8.5,20.40337375,0.9505689647058824,0.9165920876212347,0
27,125.69481699999999,1.0,233.28,0.0,233.28,0.0,1.0,0.0,1.0,0.0,0,12.0,1000.0,207.77371499999998,164.748819,0.0,12,19.44,0.0,0.125694817,1.2611545033290952,0
28,7152.864372,1.0,387.05,204.55,182.5,2236.145259,0.666667,0.166667,0.416667,0.833333,16,8.0,10500.0,1601.448347,1648.851345,0.0,12,32.25416666666667,186.34543825,0.6812251782857143,0.9712508964839398,3
29,22.063489999999998,1.0,100.0,0.0,100.0,0.0,0.416667,0.0,0.416667,0.0,0,5.0,6900.0,160.767773,159.684442,0.0,12,8.333333333333334,0.0,0.003197607246376811,1.0067841988012833,0
30,9338.804814000001,1.0,3038.01,1013.2,2024.81,3183.583301,1.0,0.166667,1.0,0.5,10,64.0,13000.0,4230.323490999999,3292.01503,0.0,12,253.16750000000002,265.2986084166667,0.7183696010769232,1.2850255701900606,1
31,1162.273324,1.0,1347.71,400.0,947.71,175.815755,1.0,0.083333,1.0,0.166667,2,45.0,6000.0,645.998299,256.848991,0.0,12,112.30916666666667,14.651312916666667,0.19371222066666666,2.515089884079007,0
32,6732.823064,1.0,324.95,324.95,0.0,1189.533753,0.083333,0.083333,0.0,0.166667,3,3.0,10500.0,1720.1188760000002,2506.745366,0.0,12,27.079166666666666,99.12781274999999,0.6412212441904762,0.6861960928822957,0
33,125.660453,1.0,636.79,636.79,0.0,0.0,0.916667,0.916667,0.0,0.0,0,11.0,1200.0,423.449696,196.301885,0.3,12,53.06583333333333,0.0,0.10471704416666668,2.157135149262576,0
34,3517.1016159999995,0.727273,547.28,0.0,547.28,0.0,1.0,0.0,1.0,0.0,0,14.0,11000.0,8735.607834999999,8626.691541090007,0.0,12,45.60666666666666,0.0,0.3197365105454545,0.9669595262736489,0
35,1656.350781,1.0,0.0,0.0,0.0,99.26436700000001,0.0,0.0,0.0,0.083333,1,0.0,1800.0,351.500199,634.5693110000001,0.0,12,0.0,8.272030583333335,0.9201948783333334,0.5539193164669131,0
36,7427.076940999999,1.0,0.0,0.0,0.0,8873.375046,0.0,0.0,0.0,0.727273,11,0.0,9000.0,1636.361601,1986.843608,0.0,11,0.0,739.4479204999999,0.8252307712222221,0.8235985934731911,3
37,4047.480828,1.0,2380.55,1642.17,738.38,1697.6609010000002,0.75,0.5,0.75,0.333333,7,41.0,5000.0,1617.894416,1541.141605,0.0,12,198.3791666666667,141.47174175,0.8094961656,1.0498025689209787,1
38,6269.418144,1.0,204.0,204.0,0.0,2925.699862,0.083333,0.083333,0.0,0.333333,12,2.0,9000.0,1237.111661,2049.408839,0.0,12,17.0,243.80832183333334,0.696602016,0.6036431762457134,3
39,1411.60223,0.454545,963.24,963.24,0.0,6173.682877,0.083333,0.083333,0.0,0.333333,6,6.0,7500.0,13608.715540600018,719.948985,0.333333,12,80.27,514.4735730833333,0.18821363066666666,18.902333115449867,3
40,663.44781,0.727273,0.0,0.0,0.0,3133.063934,0.0,0.0,0.0,0.25,3,0.0,1800.0,3067.05783,283.33344500000004,0.166667,12,0.0,261.08866116666667,0.3685821166666667,10.824905721948921,0
41,784.889762,0.909091,1526.59,786.3,740.29,2188.419607,0.583333,0.416667,0.333333,0.25,11,27.0,3000.0,1262.309666,363.142736,0.11111099999999999,12,127.21583333333332,182.3683005833333,0.2616299206666667,3.4760702634569567,3
42,4104.710798,1.0,203.82,203.82,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1.0,4500.0,868.275275,1801.264841,0.0,12,16.985,0.0,0.9121579551111111,0.4820364308659706,0
43,1360.742377,1.0,0.0,0.0,0.0,1481.5870929999999,0.0,0.0,0.0,0.083333,1,0.0,1500.0,378.294227,321.35413700000004,0.0,12,0.0,123.46559108333332,0.9071615846666667,1.1771879787562838,0
44,5315.945594,1.0,1525.44,469.8,1055.64,0.0,1.0,0.333333,1.0,0.0,0,20.0,8500.0,1430.3415009999999,1318.71492,0.0,12,127.12,0.0,0.625405364,1.0846480003426366,0
45,2242.311686,1.0,437.0,97.0,340.0,184.64869199999998,0.333333,0.083333,0.333333,0.166667,2,5.0,2400.0,0.0,864.2065423050814,0.0,12,36.416666666666664,15.387391,0.9342965358333334,0.0,0
46,474.447149,0.5,109.74,0.0,109.74,1013.659552,0.375,0.0,0.25,0.125,1,3.0,1700.0,176.013005,147.199792,0.0,8,9.145,84.47162933333333,0.27908655823529416,1.1957422127335613,2
47,3910.1112369999996,1.0,0.0,0.0,0.0,1980.873201,0.0,0.0,0.0,0.5,7,0.0,4200.0,0.0,864.2065423050814,0.0,12,0.0,165.07276675,0.9309788659523809,0.0,3
48,229.867179,1.0,2390.6,1402.93,987.67,0.0,1.0,0.666667,1.0,0.0,0,87.0,3300.0,2543.953559,175.657825,0.916667,12,199.21666666666667,0.0,0.0696567209090909,14.482437995574635,1
49,863.809833,1.0,507.5,507.5,0.0,695.097159,0.166667,0.166667,0.0,0.083333,2,3.0,4000.0,587.866451,286.448719,0.083333,12,42.291666666666664,57.924763250000005,0.21595245825,2.0522572174602742,0
50,4931.331857,1.0,901.42,646.07,255.35,8530.648614,0.625,0.375,0.25,0.833333,29,9.0,12000.0,8113.297345999999,1012.4159609999999,0.0,8,75.11833333333333,710.8873844999999,0.4109443214166667,8.013798338368947,3
51,1078.888565,1.0,3107.85,2221.74,886.11,0.0,0.666667,0.583333,0.5,0.0,0,18.0,2500.0,1399.82834,1322.4466009999999,0.0,12,258.9875,0.0,0.43155542599999996,1.0585140745505233,1
52,1565.6810990000001,1.0,0.0,0.0,0.0,321.35913500000004,0.0,0.0,0.0,0.25,3,0.0,3500.0,691.825279,581.481917,0.0,12,0.0,26.77992791666667,0.4473374568571429,1.1897623275531715,0
53,464.674156,0.8888889999999999,1979.22,1979.22,0.0,1981.265503,0.666667,0.666667,0.0,0.11111099999999999,1,11.0,3000.0,3110.0527420000003,132.446091,0.2,9,164.935,165.10545858333333,0.15489138533333333,23.481649918984775,2
54,6.660517,0.636364,310.0,0.0,310.0,0.0,0.666667,0.0,0.666667,0.0,0,8.0,1000.0,417.01676299999997,864.2065423050814,0.0,12,25.833333333333332,0.0,0.0066605169999999995,0.5434831942645808,0
55,1311.995984,1.0,1283.9,1283.9,0.0,0.0,0.25,0.25,0.0,0.0,0,6.0,6000.0,0.0,864.2065423050814,0.0,12,106.99166666666667,0.0,0.2186659973333333,0.0,0
56,3625.218146,1.0,313.27,313.27,0.0,668.468743,0.25,0.25,0.0,0.416667,5,4.0,4000.0,0.0,864.2065423050814,0.0,12,26.105833333333333,55.70572858333333,0.9063045365000001,0.0,0
57,2386.330629,1.0,5217.62,4789.09,428.53,0.0,0.916667,0.916667,0.5,0.0,0,42.0,7500.0,5678.729613,1311.514878,0.083333,12,434.8016666666667,0.0,0.3181774172,4.3299010238143865,1
58,3971.1387649999997,1.0,0.0,0.0,0.0,224.575517,0.0,0.0,0.0,0.181818,3,0.0,4000.0,764.9387280000001,1600.212243,0.0,11,0.0,18.714626416666665,0.9927846912499999,0.47802329431371565,0
59,5493.90406,1.0,229.0,0.0,229.0,970.5913320000001,0.416667,0.0,0.333333,0.333333,4,6.0,6000.0,2110.557023,1895.0261699999999,0.0,12,19.083333333333332,80.88261100000001,0.9156506766666667,1.1137350272054554,0
60,1879.1140329999998,0.727273,113.0,113.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2.0,6500.0,3509.686561,548.1058360000001,0.0,12,9.416666666666666,0.0,0.28909446661538457,6.403300841700944,0
61,1555.793701,1.0,66.2,66.2,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1.0,1600.0,338.083661,837.215674,0.0,12,5.516666666666667,0.0,0.972371063125,0.4038190773289321,0
62,809.582978,0.909091,0.0,0.0,0.0,3819.6724659999995,0.0,0.0,0.0,0.545455,7,0.0,4150.0,4372.148647999999,241.645387,0.090909,11,0.0,318.3060388333333,0.19508023566265062,18.09324275658529,3
63,7.152356,0.090909,840.0,840.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1.0,1600.0,0.0,864.2065423050814,0.0,12,70.0,0.0,0.0044702225,0.0,0
64,1923.886805,1.0,1887.64,0.0,1887.64,1605.9493710000002,1.0,0.0,1.0,0.083333,4,61.0,1850.0,3688.0459979999996,3266.996777,0.083333,12,157.30333333333334,133.82911425,1.0399388135135135,1.1288795948512194,0
65,1758.059987,1.0,412.33,325.21,87.12,0.0,0.583333,0.333333,0.166667,0.0,0,11.0,1800.0,777.4516480000001,897.905444,0.0,12,34.36083333333333,0.0,0.9766999927777779,0.865850244249104,0
66,809.847455,0.875,0.0,0.0,0.0,908.4236080000001,0.0,0.0,0.0,0.125,1,0.0,1500.0,146.074769,179.41249299999998,0.0,8,0.0,75.70196733333334,0.5398983033333333,0.8141839319963077,2
67,1576.3050289999999,1.0,0.0,0.0,0.0,382.908547,0.0,0.0,0.0,0.416667,6,0.0,2500.0,540.022225,352.883804,0.0,12,0.0,31.909045583333334,0.6305220116,1.5303117311668972,0
68,3990.5235789999997,1.0,263.5,190.6,72.9,0.0,0.666667,0.083333,0.583333,0.0,0,8.0,6000.0,6876.836205,1001.6073660000001,0.083333,12,21.958333333333332,0.0,0.6650872631666667,6.865800350953089,0
69,1699.4354859999999,1.0,1363.69,1363.69,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4.0,1700.0,1623.816348,923.505868,0.0,12,113.64083333333333,0.0,0.9996679329411764,1.7583173039459237,0
70,5487.683724,1.0,419.1,0.0,419.1,625.399386,0.916667,0.0,0.833333,0.333333,4,11.0,6250.0,1288.214909,2180.881868,0.0,12,34.925000000000004,52.1166155,0.8780293958400001,0.590685322255153,0
71,2990.422186,0.909091,4523.27,1664.09,2859.18,9588.163356800003,0.666667,0.5,0.583333,0.833333,27,33.0,7000.0,13608.715540600018,1107.0308029999999,0.454545,12,376.9391666666667,799.013613066667,0.4272031694285714,12.292987244547358,3
72,656.01301,1.0,0.0,0.0,0.0,1474.349901,0.0,0.0,0.0,0.125,3,0.0,7000.0,910.457985,140.983193,0.25,8,0.0,122.86249175,0.09371614428571429,6.457918604524725,2
73,1808.9724190000002,1.0,713.9,503.08,210.82,0.0,0.5,0.1,0.4,0.0,0,8.0,2250.0,889.017418,622.757696,0.0,10,59.49166666666667,0.0,0.8039877417777779,1.4275494686138732,0
74,532.334517,0.909091,791.94,516.64,275.3,0.0,0.272727,0.090909,0.181818,0.0,0,7.0,6000.0,1305.1773039999998,175.510344,0.0,11,65.995,0.0,0.0887224195,7.436469408321596,0
75,5860.433624,1.0,561.87,249.5,312.37,0.0,0.833333,0.166667,0.75,0.0,0,14.0,6000.0,1990.044998,2161.428274,0.0,12,46.8225,0.0,0.9767389373333334,0.9207083214087725,0
76,1727.6384489999998,1.0,606.11,606.11,0.0,0.0,1.0,1.0,0.0,0.0,0,17.0,11000.0,2959.920544,623.6569929999999,0.0,12,50.509166666666665,0.0,0.1570580408181818,4.746071281525741,0
77,578.809679,1.0,320.0,0.0,320.0,0.0,0.75,0.0,0.666667,0.0,0,8.0,1500.0,1438.910569,190.186542,0.0,12,26.666666666666668,0.0,0.3858731193333333,7.565785432914596,0
78,1205.716678,1.0,0.0,0.0,0.0,38.325801,0.0,0.0,0.0,0.083333,1,0.0,1200.0,29.278671000000003,8242.687678,0.0,12,0.0,3.19381675,1.0047638983333333,0.0035520781744704123,0
79,6593.820643999999,1.0,388.66,388.66,0.0,4621.93458,0.583333,0.583333,0.0,0.416667,7,7.0,7000.0,1624.583114,2503.4023399999996,0.0,12,32.388333333333335,385.161215,0.9419743777142856,0.648950066092852,3
80,17.357563,0.909091,244.85,40.21,204.64,0.0,0.666667,0.166667,0.583333,0.0,0,13.0,5000.0,357.802082,121.523416,0.181818,12,20.404166666666665,0.0,0.0034715125999999997,2.944305663692008,0
81,81.584711,0.272727,0.0,0.0,0.0,2985.300006,0.0,0.0,0.0,0.166667,5,0.0,9500.0,116.569033,164.692136,0.0,12,0.0,248.7750005,0.008587864315789473,0.707799630457158,3
82,3.78631,0.636364,133.05,28.2,104.85,0.0,0.416667,0.166667,0.25,0.0,0,5.0,12000.0,210.053432,99.533735,0.44444399999999995,12,11.0875,0.0,0.0003155258333333333,2.1103742565271966,0
83,42.46443,0.545455,396.0,0.0,396.0,0.0,0.5,0.0,0.416667,0.0,0,12.0,1200.0,725.6061940000001,140.80945400000002,1.0,12,33.0,0.0,0.035387025,5.153107077597219,0
84,1935.362486,1.0,4915.6,4515.34,400.26,293.844792,1.0,1.0,0.333333,0.083333,1,50.0,9000.0,4921.066897,594.7566860000001,0.0,12,409.6333333333334,24.487066,0.21504027622222222,8.274084197516695,1
85,134.917202,1.0,1247.8,1247.8,0.0,0.0,1.0,1.0,0.0,0.0,0,22.0,16500.0,1275.2294359999999,171.35718899999998,1.0,12,103.98333333333333,0.0,0.008176800121212122,7.441937180703869,1
86,7069.9503859999995,1.0,1603.78,1445.14,158.64,5626.004046,1.0,0.833333,1.0,0.75,23,23.0,11000.0,4589.8738969999995,1876.262988,0.0,12,133.64833333333334,468.8336705,0.6427227623636363,2.4462849431851605,3
87,8181.251131,1.0,2258.01,1318.78,939.23,5251.228934000001,1.0,0.75,1.0,0.75,21,60.0,13500.0,3021.575846,2074.581541,0.0,12,188.16750000000002,437.60241116666674,0.6060186022962963,1.4564748534991425,3
88,4037.3056579999998,1.0,45.0,45.0,0.0,104.23806400000001,0.083333,0.083333,0.0,0.083333,1,1.0,4500.0,1073.844885,968.941265,0.0,12,3.75,8.686505333333335,0.8971790351111111,1.10826623221584,0
89,6110.265264,1.0,0.0,0.0,0.0,2717.253917,0.0,0.0,0.0,0.416667,14,0.0,6500.0,1502.205631,2864.380327,0.0,12,0.0,226.43782641666667,0.9400408098461538,0.5244434954534584,3
90,9338.804814000001,1.0,5100.07,1147.83,3886.2405000000003,370.73719700000004,1.0,0.25,0.916667,0.083333,1,46.0,9000.0,6409.4963450000005,8626.691541090007,0.0,12,425.0058333333333,30.89476641666667,1.0376449793333336,0.7094782259549413,1
91,1977.0070899999998,1.0,1032.04,226.9,805.14,4335.919227,0.909091,0.090909,0.818182,0.545455,21,17.0,4000.0,3056.424974,910.707525,0.090909,11,86.00333333333333,361.32660225,0.49425177249999996,3.356099395357472,3
92,1321.4760800000001,1.0,45.65,45.65,0.0,495.657934,0.083333,0.083333,0.0,0.083333,1,1.0,1800.0,440.84043899999995,312.560636,0.0,12,3.8041666666666667,41.304827833333334,0.7341533777777779,1.4104157345008728,0
93,1307.717841,1.0,405.6,405.6,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2.0,2400.0,0.0,864.2065423050814,0.0,12,33.800000000000004,0.0,0.54488243375,0.0,0
94,2329.485768,1.0,213.34,213.34,0.0,0.0,0.25,0.25,0.0,0.0,0,3.0,2400.0,0.0,864.2065423050814,0.0,12,17.778333333333332,0.0,0.97061907,0.0,0
95,1139.782882,1.0,0.0,0.0,0.0,120.61291200000001,0.0,0.0,0.0,0.083333,1,0.0,1200.0,151.823651,2906.110765,0.0,12,0.0,10.051076,0.9498190683333333,0.05224289893850623,0
96,1619.955708,1.0,739.44,739.44,0.0,0.0,0.666667,0.666667,0.0,0.0,0,11.0,6000.0,417.128532,389.138517,0.0,12,61.620000000000005,0.0,0.269992618,1.0719281535423029,0
97,3505.671311,1.0,0.0,0.0,0.0,1713.9843050000002,0.0,0.0,0.0,0.5,6,0.0,4000.0,0.0,864.2065423050814,0.0,12,0.0,142.83202541666668,0.87641782775,0.0,3
98,4.708041000000001,0.363636,79.0,0.0,79.0,0.0,0.25,0.0,0.166667,0.0,0,3.0,7000.0,217.820198,121.781205,1.0,12,6.583333333333333,0.0,0.0006725772857142858,1.7886191715708513,0
99,0.06510059000000001,0.090909,0.0,0.0,0.0,89.84900400000001,0.0,0.0,0.0,0.14285699999999998,1,0.0,3000.0,138.02142800000001,864.2065423050814,0.0,7,0.0,7.487417000000001,2.170019666666667e-05,0.17987844427826724,2
100,4.875885,0.666667,20.0,20.0,0.0,0.0,0.11111099999999999,0.11111099999999999,0.0,0.0,0,1.0,1500.0,26.487919,60.913577000000004,0.0,9,1.6666666666666667,0.0,0.0032505900000000003,0.4348442548366516,2
101,23.394410999999998,0.272727,1346.28,0.0,1346.28,0.0,1.0,0.0,1.0,0.0,0,12.0,2000.0,712.1491530000001,54.79166,0.0,12,112.19,0.0,0.011697205499999998,12.997400571546839,0
102,3539.801912,1.0,2823.8,1540.41,1283.39,0.0,0.916667,0.916667,0.833333,0.0,0,75.0,5700.0,9172.788365999999,2103.796148,0.083333,12,235.3166666666667,0.0,0.6210178792982456,4.360112729895539,1
103,0.62424,0.090909,389.96,0.0,389.96,0.0,1.0,0.0,1.0,0.0,0,31.0,4500.0,0.0,864.2065423050814,0.0,12,32.49666666666666,0.0,0.00013872,0.0,0
104,862.0723800000001,1.0,0.0,0.0,0.0,920.3098050000001,0.0,0.0,0.0,0.083333,1,0.0,4000.0,2236.8902550000003,214.828158,0.083333,12,0.0,76.69248375000001,0.21551809500000002,10.41246303941218,0
105,2441.542991,1.0,808.0,808.0,0.0,959.8572630000001,0.25,0.25,0.0,0.333333,6,4.0,4000.0,532.741699,1026.976,0.0,12,67.33333333333333,79.98810525,0.61038574775,0.5187479541878292,0
106,408.656365,1.0,941.64,0.0,941.64,0.0,1.0,0.0,1.0,0.0,0,12.0,2500.0,1097.7894199999998,176.610605,0.083333,12,78.47,0.0,0.163462546,6.215874862101287,0
107,4986.400804,1.0,0.0,0.0,0.0,5439.467563,0.0,0.0,0.0,0.583333,29,0.0,8000.0,1241.538024,1439.2308990000001,0.0,12,0.0,453.2889635833333,0.6233001005,0.8626399175161121,3
108,1246.624558,1.0,423.7,177.64,246.06,412.399058,0.666667,0.166667,0.5,0.083333,2,10.0,2000.0,577.050373,498.36541900000003,0.0,12,35.30833333333333,34.366588166666666,0.623312279,1.1578860631178745,0
109,6644.201650999999,1.0,4478.75,2721.59,1757.16,7205.520805,1.0,0.916667,1.0,0.583333,21,64.0,9000.0,10857.94321,2469.571326,0.083333,12,373.2291666666667,600.4600670833333,0.7382446278888888,4.396691480697893,1
110,156.216753,0.818182,1354.86,585.63,769.23,0.0,0.916667,0.333333,0.833333,0.0,0,34.0,5500.0,858.976682,108.319927,0.0,12,112.90499999999999,0.0,0.028403046,7.929996869366427,0
111,3393.351236,1.0,0.0,0.0,0.0,1008.3486720000001,0.0,0.0,0.0,0.083333,2,0.0,4200.0,0.0,864.2065423050814,0.0,12,0.0,84.02905600000001,0.8079407704761905,0.0,0
112,5322.994094,1.0,2812.2,857.12,1955.08,2510.3529510000003,1.0,0.25,1.0,0.333333,8,81.0,8500.0,1509.423237,1834.0315690000002,0.0,12,234.35,209.19607925000003,0.6262345992941176,0.8230083181299916,1
113,6458.562089999999,1.0,0.0,0.0,0.0,3360.2287939999997,0.0,0.0,0.0,0.25,11,0.0,7000.0,1277.7677800000001,2760.115734,0.0,12,0.0,280.0190661666666,0.922651727142857,0.4629399283008472,3
114,175.341651,0.818182,1508.9,1252.36,256.54,0.0,0.666667,0.416667,0.333333,0.0,0,14.0,5000.0,1884.2277780000002,136.639824,1.0,12,125.74166666666667,0.0,0.035068330200000004,13.78974096161014,0
115,680.195157,1.0,1045.57,667.95,377.62,0.0,1.0,0.583333,1.0,0.0,0,25.0,3000.0,552.4323049999999,207.720441,0.0,12,87.13083333333333,0.0,0.226731719,2.6594989994268303,0
116,223.763616,0.636364,2309.78,0.0,2309.78,0.0,0.583333,0.0,0.5,0.0,0,12.0,6500.0,1206.81188,99.372848,0.333333,12,192.48166666666668,0.0,0.034425171692307695,12.144281906864538,0
117,1785.626943,1.0,0.0,0.0,0.0,576.2063820000001,0.0,0.0,0.0,0.25,10,0.0,1800.0,687.691735,2439.136113,0.0,12,0.0,48.017198500000006,0.9920149683333334,0.28194069668140737,0
118,54.933231000000006,0.272727,495.0,0.0,495.0,0.0,0.166667,0.0,0.166667,0.0,0,2.0,7000.0,1969.845566,147.049952,1.0,12,41.25,0.0,0.00784760442857143,13.3957579666534,0
119,2662.629852,1.0,0.0,0.0,0.0,509.023801,0.0,0.0,0.0,0.333333,4,0.0,3000.0,932.4188550000001,709.2070160000001,0.0,12,0.0,42.41865008333333,0.887543284,1.3147343920241195,0
120,8504.876253,1.0,6724.26,4100.08,2624.18,1686.599777,1.0,0.916667,1.0,0.5,10,85.0,17000.0,1888.7568609999998,2167.446204,0.0,12,560.355,140.54998141666667,0.5002868384117647,0.8714204105801188,1
121,1464.324632,1.0,1174.39,1174.39,0.0,0.0,0.25,0.25,0.0,0.0,0,8.0,9000.0,0.0,864.2065423050814,0.0,12,97.86583333333334,0.0,0.1627027368888889,0.0,0
122,2114.1586829999997,1.0,5580.85,0.0,3886.2405000000003,0.0,1.0,0.0,1.0,0.0,0,75.0,8500.0,3564.9777740000004,630.00413,0.0,12,465.0708333333334,0.0,0.24872455094117643,5.658657783719609,1
